235,778.66,23.2,0
236,778.9,23.3,0
237,778.93,23.3,0
238,778.74,23.3,0
239,778.87,23.3,0
240,778.79,23.3,0
241,778.77,23.3,0
242,778.73,23.2,0
243,778.72,23.3,0
244,778.84,23.3,0
245,778.87,23.3,0
246,778.69,23.3,0
247,778.9,23.3,0
248,778.79,23.3,0
249,778.83,23.3,0
250,778.82,23.3,0
251,779.07,23.3,0
252,778.86,23.3,0
253,778.93,23.3,0
254,778.84,23.3,0
255,778.88,23.3,0
256,778.75,23.3,0
257,778.8,23.3,0
258,778.81,23.3,0
259,778.88,23.3,0
260,778.94,23.3,0
261,778.96,23.3,1
262,778.98,23.3,1
263,778.88,23.3,1
264,778.93,23.3,1
265,778.74,23.3,1
266,779.02,23.3,1
267,778.75,23.3,1
268,778.91,23.3,1
269,778.95,23.3,1
270,779.13,23.4,1
271,778.98,23.3,1
272,779.03,23.3,1
273,778.78,23.3,1
274,778.93,23.3,1
275,778.72,23.3,1
276,778.96,23.3,1
277,779.1,23.3,1
278,778.84,23.3,1
279,778.98,23.3,1
280,778.76,23.3,2
281,779.03,23.3,2
282,778.94,23.4,2
283,779.05,23.4,2
284,779.24,23.4,2
285,779.05,23.4,2
286,779.02,23.4,2
287,778.88,23.4,2
288,778.91,23.3,2
289,778.98,23.4,3
290,778.86,23.4,3
291,778.74,23.4,3
292,779.01,23.4,3
293,778.96,23.4,3
294,778.79,23.4,3
295,779.03,23.4,3
296,778.83,23.4,3
297,779.01,23.4,3
298,778.96,23.4,3
299,779.21,23.4,4
300,779.1,23.4,4
301,779.07,23.4,4
302,779.03,23.4,4
303,779.06,23.4,5
304,779.05,23.4,5
305,779.15,23.4,4
306,779.1,23.4,4
307,779.2,23.4,4
308,779.1,23.4,4
309,778.98,23.4,5
310,778.79,23.4,5
311,778.79,23.4,5
312,778.93,23.4,5
313,779,23.4,5
314,779.16,23.4,5
315,779.2,23.4,5
316,779,23.4,5
317,779.23,23.4,5
318,778.97,23.4,6
319,779.15,23.4,6
320,779.09,23.4,6
321,778.94,23.4,6
322,779.15,23.5,6
323,779.14,23.4,6
324,779.15,23.5,7
325,779.18,23.4,7
326,779.09,23.4,7
327,779.27,23.5,6
328,779.05,23.4,6
329,779.07,23.5,7
330,779.34,23.5,7
331,779.1,23.5,7
332,779.13,23.5,6
333,779.06,23.5,6
334,779.21,23.5,6
335,778.98,23.5,7
336,779.12,23.5,7
337,779.29,23.5,7
338,779.45,23.5,7
339,779.29,23.5,7
340,779.29,23.5,7
341,779.12,23.5,7
342,779.21,23.5,7
343,779.06,23.5,8
344,778.94,23.4,7
345,778.89,23.4,8
346,779.18,23.5,7
347,779.14,23.5,7
348,778.9,23.5,7
349,779.01,23.5,8
350,779.22,23.5,8
351,779.18,23.5,8
352,779.22,23.5,8
353,779.2,23.5,8
354,779.23,23.5,8
355,779.01,23.5,8
356,779.33,23.5,8
357,779,23.5,8
358,779.14,23.5,8
359,779.1,23.4,9
360,779.16,23.4,9
361,779.13,23.4,9
362,779.09,23.5,9
363,779.01,23.4,9
364,778.94,23.5,9
365,778.97,23.5,9
366,779.07,23.5,10
367,779.02,23.5,10
368,778.88,23.5,10
369,779.13,23.5,10
370,778.93,23.5,11
371,778.88,23.5,11
372,779.08,23.5,11
373,779.09,23.5,11
374,778.74,23.5,12
375,778.99,23.5,12
376,779.03,23.5,12
377,779.14,23.5,13
378,779.29,23.5,13
379,779,23.5,14
380,778.81,23.5,14
381,779.12,23.5,14
382,779.1,23.5,14
383,779.13,23.5,14
384,778.98,23.5,15
385,779.09,23.5,15
386,779.15,23.5,15
387,779,23.5,16
388,778.99,23.5,16
389,779.1,23.5,17
390,779.13,23.5,18
391,779.09,23.5,19
392,779.04,23.5,19
393,778.88,23.5,20
394,779.07,23.5,20
395,778.91,23.5,20
396,778.97,23.5,20
397,778.95,23.5,20
398,779.09,23.5,20
399,779.02,23.5,20
400,778.84,23.5,20
401,778.99,23.6,20
402,778.88,23.5,20
403,778.83,23.5,20
404,779.01,23.5,20
405,779.07,23.5,20
406,778.82,23.5,20
407,778.74,23.5,20
408,778.86,23.5,20
409,779,23.5,20
410,778.93,23.5,20
411,778.92,23.5,20
412,778.99,23.5,20
413,778.94,23.5,19
414,778.78,23.5,19
415,779.04,23.6,19
416,779.09,23.6,19
417,778.99,23.6,19
418,779.17,23.6,19
419,778.84,23.6,19
420,778.95,23.6,19
421,779.05,23.6,19
422,779,23.6,19
423,778.86,23.6,19
424,778.87,23.6,19
425,778.48,23.6,19
426,778.59,23.5,19
427,778.86,23.6,19
428,778.76,23.6,19
429,778.83,23.6,19
430,778.91,23.6,19
431,779,23.6,20
